id,race_id,state_abbrev,state,office_id,office_name,office_seat_name,cycle,stage,special,party,politician_id,candidate_id,candidate_name,ballot_party,ranked_choice_round,votes,percent,unopposed,winner,alt_result_text,source
30163,9067,CO,Colorado,93,U.S. House,District 3,2022,general,False,,10394.0,28983.0,Lauren Boebert,REP,,163839.0,50.0834525512637,,True,,https://results.enr.clarityelections.com/CO/115903/web.307039/#/summary
30162,9067,CO,Colorado,93,U.S. House,District 3,2022,general,False,,18420.0,30127.0,Adam Frisch,DEM,,163293.0,49.916547448736296,,False,,https://results.enr.clarityelections.com/CO/115903/web.307039/#/summary
30154,9065,CO,Colorado,91,U.S. House,District 1,2022,general,False,,2782.0,28981.0,Diana DeGette,DEM,,226929.0,80.29616262406454,,True,,https://results.enr.clarityelections.com/CO/115903/web.307039/#/summary
30155,9065,CO,Colorado,91,U.S. House,District 1,2022,general,False,,18418.0,30125.0,Jennifer Qualteri,REP,,49529.0,17.525255205845408,,False,,https://results.enr.clarityelections.com/CO/115903/web.307039/#/summary
30156,9065,CO,Colorado,91,U.S. House,District 1,2022,general,False,,18488.0,30217.0,John Kittleson,LIB,,6157.0,2.178582170090052,,False,,https://results.enr.clarityelections.com/CO/115903/web.307039/#/summary
31366,9336,PA,Pennsylvania,459,U.S. House,District 16,2022,general,False,,18442.0,30154.0,Dan Pastore,DEM,,130443.0,40.6378411721274,,False,,https://www.electionreturns.pa.gov/
31367,9336,PA,Pennsylvania,459,U.S. House,District 16,2022,general,False,,2870.0,29220.0,Mike Kelly,REP,,190546.0,59.362158827872605,,True,,https://www.electionreturns.pa.gov/
31364,9335,PA,Pennsylvania,458,U.S. House,District 15,2022,general,False,,17075.0,30753.0,Michael Molesevich,DEM,,91729.0,30.0606922587876,,False,,https://www.electionreturns.pa.gov/
31365,9335,PA,Pennsylvania,458,U.S. House,District 15,2022,general,False,,3019.0,29219.0,"Glenn ""G.T."" Thompson",REP,,213417.0,69.9393077412124,,True,,https://www.electionreturns.pa.gov/
31354,9329,PA,Pennsylvania,452,U.S. House,District 9,2022,general,False,,18249.0,29904.0,Amanda Waldman,DEM,,92622.0,30.68914902570185,,False,,https://www.electionreturns.pa.gov/
31355,9329,PA,Pennsylvania,452,U.S. House,District 9,2022,general,False,,8990.0,29214.0,Dan Meuser,REP,,209185.0,69.31085097429815,,True,,https://www.electionreturns.pa.gov/
31350,9327,PA,Pennsylvania,450,U.S. House,District 7,2022,general,False,,8591.0,29211.0,Susan Wild,DEM,,151364.0,50.98302070456834,,True,,https://www.electionreturns.pa.gov/
31351,9327,PA,Pennsylvania,450,U.S. House,District 7,2022,general,False,,10664.0,29902.0,Lisa Scheller,REP,,145527.0,49.01697929543165,,False,,https://www.electionreturns.pa.gov/
31344,9324,PA,Pennsylvania,447,U.S. House,District 4,2022,general,False,,8982.0,29208.0,Madeleine Dean,DEM,,224799.0,61.28903853756288,,True,,https://www.electionreturns.pa.gov/
31345,9324,PA,Pennsylvania,447,U.S. House,District 4,2022,general,False,,18245.0,29898.0,Christian Nascimento,REP,,141986.0,38.71096146243712,,False,,https://www.electionreturns.pa.gov/
31339,9321,PA,Pennsylvania,444,U.S. House,District 1,2022,general,False,,8352.0,29205.0,Brian Fitzpatrick,REP,,201571.0,54.86716751047961,,True,,https://www.electionreturns.pa.gov/
30515,9231,NE,Nebraska,337,U.S. House,District 2,2022,general,False,,18014.0,29588.0,Tony Vargas,DEM,,106807.0,48.66587688522349,,False,,https://sos.nebraska.gov/sites/sos.nebraska.gov/files/doc/elections/2022/2022%20General%20Canvass%20Book.pdf
30514,9231,NE,Nebraska,337,U.S. House,District 2,2022,general,False,,8230.0,29141.0,Don Bacon,REP,,112663.0,51.33412311477651,,True,,https://sos.nebraska.gov/sites/sos.nebraska.gov/files/doc/elections/2022/2022%20General%20Canvass%20Book.pdf
30512,9230,NE,Nebraska,336,U.S. House,District 1,2022,general,False,,18120.0,29729.0,Mike Flood,REP,,129236.0,57.91051464163287,,True,,https://sos.nebraska.gov/sites/sos.nebraska.gov/files/doc/elections/2022/2022%20General%20Canvass%20Book.pdf
30513,9230,NE,Nebraska,336,U.S. House,District 1,2022,general,False,,18121.0,29730.0,Patty Pansing Brooks,DEM,,93929.0,42.08948535836713,,False,,https://sos.nebraska.gov/sites/sos.nebraska.gov/files/doc/elections/2022/2022%20General%20Canvass%20Book.pdf
31338,9321,PA,Pennsylvania,444,U.S. House,District 1,2022,general,False,,18242.0,29895.0,Ashley Ehasz,DEM,,165809.0,45.13283248952039,,False,,https://www.electionreturns.pa.gov/
30171,9070,CO,Colorado,96,U.S. House,District 6,2022,general,False,,8607.0,28986.0,Jason Crow,DEM,,170140.0,60.60087977061851,,True,,https://results.enr.clarityelections.com/CO/115903/web.307039/#/summary
30173,9070,CO,Colorado,96,U.S. House,District 6,2022,general,False,,17917.0,29452.0,Eric Mulder,LIB,,5531.0,1.9700450570782355,,False,,https://results.enr.clarityelections.com/CO/115903/web.307039/#/summary
30172,9070,CO,Colorado,96,U.S. House,District 6,2022,general,False,,18421.0,30128.0,Steven Monahan,REP,,105084.0,37.42907517230326,,False,,https://results.enr.clarityelections.com/CO/115903/web.307039/#/summary
29687,9500,NE,Nebraska,336,U.S. House,District 1,2022,general,True,,18120.0,30533.0,Mike Flood,REP,,61017.0,52.69170984455959,,True,,https://electionresults.nebraska.gov/resultsSW.aspx?text=Race&type=CG&map=DIST
29688,9500,NE,Nebraska,336,U.S. House,District 1,2022,general,True,,18121.0,30534.0,Patty Pansing Brooks,DEM,,54783.0,47.30829015544041,,False,,https://electionresults.nebraska.gov/resultsSW.aspx?text=Race&type=CG&map=DIST
