race_id,party,candidate,votes,pct,table_seq,is_winner,cand_key
2010_MI_House-9_REP,REP,Richard Kuhn,15949,20.01,10,False,kuhn r
2010_MI_House-9_REP,REP,Anna Janek,8006,10.04,10,False,janek a
2010_MN_House-2_REP,REP,John Kline,16151,100.0,1,True,kline j
2010_MN_House-4_REP,REP,Teresa Collett,6949,67.2,4,True,collett t
2010_MN_House-4_REP,REP,Jack Shepard,3392,32.8,4,False,shepard j
2010_MN_House-5_REP,REP,Joel Demos,4975,100.0,7,True,demos j
2010_MN_House-6_REP,REP,Michele Bachmann,17237,100.0,9,True,bachmann m
2010_MN_House-7_REP,REP,Lee Byberg,11417,61.0,13,True,byberg l
2010_MN_House-7_REP,REP,Alan Roebke,7315,39.0,13,False,roebke a
2010_MN_House-8_REP,REP,Chip Cravaack,26608,100.0,16,True,cravaack c
2010_MO_House-1_DEM,DEM,"William Lacy Clay, Jr.",37041,81.25,1,True,clay w
2010_MO_House-1_DEM,DEM,Candice Britton,8546,18.75,1,False,britton c
2010_MO_House-1_REP,REP,Robyn Hamlin,10305,63.21,2,True,hamlin r
2010_MO_House-1_REP,REP,Martin Baker,4532,27.8,2,False,baker m
2010_MO_House-1_REP,REP,Marshall Works,1467,9.0,2,False,works m
2010_MO_House-2_REP,REP,Todd Akin,72269,84.57,4,True,akin t
2010_MO_House-2_REP,REP,Bill Haas,9494,11.11,4,False,haas b
2010_MO_House-2_REP,REP,Jeffrey Lowe,3692,4.32,4,False,lowe j
2010_MO_House-3_DEM,DEM,Russ Carnahan,36976,80.14,5,True,carnahan r
2010_MO_House-3_DEM,DEM,David Arnold,6467,14.02,5,False,arnold d
2010_MO_House-3_DEM,DEM,Edward Crim,2697,5.85,5,False,crim e
2010_MO_House-3_REP,REP,Ed Martin,22266,63.39,6,True,martin e
2010_MO_House-3_REP,REP,Rusty Wallace,7478,21.29,6,False,wallace r
2010_MO_House-3_REP,REP,John Wayne Tucker,5379,15.31,6,False,tucker j
2010_MO_House-4_DEM,DEM,Ike Skelton,25919,80.53,7,True,skelton i
2010_MO_House-4_DEM,DEM,Leonard Steinman,6268,19.47,7,False,steinman l
2010_MO_House-4_REP,REP,Vicky Hartzler,35860,40.46,8,True,hartzler v
2010_MO_House-4_REP,REP,Bill Stouffer,26573,29.98,8,False,stouffer b
2010_MO_House-4_REP,REP,Jeff Parnell,7969,9.0,8,False,parnell j
2010_MO_House-4_REP,REP,James Scholz,4259,4.81,8,False,scholz j
2010_MO_House-4_REP,REP,Roy Viessman,3702,4.18,8,False,viessman r
2010_MO_House-4_REP,REP,Brian Riley,3197,3.61,8,False,riley b
2010_MO_House-4_REP,REP,Brian Clark,2658,3.0,8,False,clark b
2010_MO_House-4_REP,REP,Arthur Madden,2484,2.8,8,False,madden a
2010_MO_House-4_REP,REP,Eric McElroy,1928,2.18,8,False,mcelroy e
2010_MO_House-5_REP,REP,Jacob Turk,23078,67.0,10,True,turk j
2010_MO_House-5_REP,REP,Jerry Fowler,3963,11.51,10,False,fowler j
2010_MO_House-5_REP,REP,Patrick Haake,3469,10.07,10,False,haake p
2010_MO_House-5_REP,REP,Ralph Sheffield,2748,7.98,10,False,sheffield r
2010_MO_House-5_REP,REP,Ron Shawd,1185,3.44,10,False,shawd r
2010_MO_House-6_REP,REP,Sam Graves,54566,82.46,11,True,graves s
2010_MO_House-6_REP,REP,Christopher Ryan,11608,17.54,11,False,ryan c
2010_MO_House-7_DEM,DEM,Scott Eckersley,9210,62.66,13,True,eckersley s
2010_MO_House-7_DEM,DEM,Tim Davis,5489,37.34,13,False,davis t
2010_MO_House-7_REP,REP,Billy Long,38218,36.56,12,True,long b
2010_MO_House-7_REP,REP,Jack Goodman,30401,29.08,12,False,goodman j
2010_MO_House-7_REP,REP,Gary Nodler,14561,13.93,12,False,nodler g
2010_MO_House-7_REP,REP,Darrell Moore,9312,13.93,12,False,moore d
2010_MO_House-7_REP,REP,Jeff Wisdom,4552,4.35,12,False,wisdom j
2010_MO_House-7_REP,REP,Mike Moon,4473,4.28,12,False,moon m
2010_MO_House-7_REP,REP,Steve Hunter,2173,2.08,12,False,hunter s
2010_MO_House-7_REP,REP,Michael Wardell,844,0.81,12,False,wardell m
2010_MO_House-8_REP,REP,Jo Ann Emerson,47880,65.59,14,True,emerson j
2010_MO_House-8_REP,REP,Bob Parker,25118,34.41,14,False,parker b
2010_MO_House-9_REP,REP,Blaine Luetkemeyer,59684,82.97,15,True,luetkemeyer b
2010_MO_House-9_REP,REP,James O. Baker,12248,17.03,15,False,baker j
2010_MS_House-1_REP,REP,Alan Nunnelee,20236,51.82,1,True,nunnelee a
2010_MS_House-1_REP,REP,Henry Ross,12894,33.02,1,False,ross h
2010_MS_House-1_REP,REP,Angela McGlowan,5924,15.17,1,False,mcglowan a
2010_MS_House-2_REP,REP,Bill Marcy,3126,58.36,3,True,marcy b
2010_MS_House-2_REP,REP,Richard Cook,2230,41.64,3,False,cook r
2010_MS_House-3_DEM,DEM,Joel Gill,3805,52.33,4,True,gill j
2010_MS_House-3_DEM,DEM,James D. Jackson,2138,29.4,4,False,jackson j
2010_MS_House-3_DEM,DEM,Shawn O'Hara,1328,18.26,4,False,ohara s
2010_MS_House-4_REP,REP,Steven Palazzo,15556,57.15,5,True,palazzo s
2010_MS_House-4_REP,REP,Joe Tegerdine,11663,42.85,5,False,tegerdine j
2010_MT_House-1_DEM,DEM,Dennis McDonald,24014,38.42,1,True,mcdonald d
2010_MT_House-1_DEM,DEM,Tyler Gernant,15177,24.28,1,False,gernant t
2010_MT_House-1_DEM,DEM,Melinda Gopher,13170,21.07,1,False,gopher m
2010_MT_House-1_DEM,DEM,Sam Rankin,10138,16.22,1,False,rankin s
